-0.10662,-0.089582,-0.10492,0.026634,-0.10371,0.11405,-0.031909,0.16032,0.053634,0.16437,0.16114,0.12679,0.16091,0.013159,0.1605,-0.098378,0.054802,-0.16856,-0.034247,-0.16691,0.010886,-0.071458,0.007227,0.014967,0.065046,0.015178,0.066453,-0.042354
-0.61731,-1.0915,-0.59499,0.39932,-0.57902,1.5289,0.35176,2.1532,1.4339,2.21,2.8284,1.6975,2.8253,0.22688,2.8197,-1.2063,1.4487,-2.1535,0.32179,-2.1301,0.89691,-0.85734,0.8515,0.25001,1.5783,0.25272,1.5961,-0.48394
-9.103,-18.567,-8.9671,-7.3252,-8.8702,-0.92407,-3.5938,2.1718,2.0782,2.4518,9.8262,-0.06697,9.8079,-8.4038,9.7746,-19.736,2.1561,-35.883,-3.7563,-35.167,-0.69524,-16.383,-0.92926,-8.257,2.8427,-8.2399,2.9376,-13.324
-2.0121,-1.8453,-1.9851,-0.036334,-1.9658,1.2536,-0.84532,1.965,0.42532,2.0292,2.0678,1.4466,2.0642,-0.24129,2.0577,-1.9866,0.4426,-3.1492,-0.88084,-3.1207,-0.20287,-1.5558,-0.25611,-0.21376,0.59445,-0.21054,0.61534,-1.0945
-0.13008,-0.18168,-0.12825,0.043357,-0.12688,0.2327,0.0014637,0.27912,0.15524,0.27807,0.40336,0.25358,0.40302,0.018759,0.40239,-0.19993,0.15786,-0.27598,-0.0032375,-0.27661,0.079348,-0.14217,0.074186,0.021854,0.18164,0.022221,0.185,-0.078773
66.942,3.7307,49.088,-0.99905,42.53,-5.2908,7.813,-9.9972,2.3172,-10.653,-1.7833,-6.2555,-1.7739,-0.49451,-1.7569,4.2186,2.2678,11.201,8.0687,10.901,4.4257,2.8315,4.644,-0.56162,1.8464,-0.56949,1.79,1.5851
0.12246,-0.90997,0.1214,-0.32785,0.12065,0.96467,0.069426,2.7095,0.032547,3.0866,0.04254,1.3075,0.040772,-0.4515,0.037571,-0.90765,0.034198,-0.63307,0.071862,-0.64482,-0.081665,-0.89312,-0.095919,-0.43578,0.045203,-0.43393,0.046224,-0.80702
-1.3767,-0.88279,-1.3582,0.29678,-1.3449,1.2211,-0.58254,1.7366,0.28747,1.7834,1.3981,1.3604,1.3956,0.15705,1.3912,-0.97331,0.29924,-1.7275,-0.60698,-1.7089,-0.14107,-0.69753,-0.17763,0.17576,0.40265,0.17795,0.41688,-0.40222
